,X1,UnitCode,Year,Month,ParkName,RecreationVisits,Smoke,stdsmoke,Season,CatColS,CatColM
249,2481,BLCA,1991,9,Black Canyon of the Gunnison NP,49838,6.71E-10,-0.263730197,Fall,BLCAFall,BLCA09
250,2491,BLCA,1992,7,Black Canyon of the Gunnison NP,81223,1.53E-09,-0.016493758,Summer,BLCASummer,BLCA07
251,2501,BLCA,1993,5,Black Canyon of the Gunnison NP,26124,2.12E-09,0.154179358,Spring,BLCASpring,BLCA05
252,2511,BLCA,1994,3,Black Canyon of the Gunnison NP,5219,1.30E-09,-0.083202438,Spring,BLCASpring,BLCA03
253,2521,BLCA,1995,1,Black Canyon of the Gunnison NP,2537,3.12E-10,-0.367338836,Winter,BLCAWinter,BLCA01
254,2531,BLCA,1995,11,Black Canyon of the Gunnison NP,4393,8.59E-10,-0.209382829,Fall,BLCAFall,BLCA11
255,2541,BLCA,1996,9,Black Canyon of the Gunnison NP,29041,1.54E-09,-0.013149501,Fall,BLCAFall,BLCA09
256,2551,BLCA,1997,7,Black Canyon of the Gunnison NP,52330,1.66E-09,0.020430063,Summer,BLCASummer,BLCA07
257,2561,BLCA,1998,5,Black Canyon of the Gunnison NP,19016,2.29E-09,0.203481329,Spring,BLCASpring,BLCA05
258,2571,BLCA,1999,3,Black Canyon of the Gunnison NP,4875,2.56E-09,0.280917883,Spring,BLCASpring,BLCA03
259,2581,BLCA,2000,1,Black Canyon of the Gunnison NP,2842,3.44E-10,-0.358294377,Winter,BLCAWinter,BLCA01
260,2591,BLCA,2000,11,Black Canyon of the Gunnison NP,3833,1.23E-09,-0.103249168,Fall,BLCAFall,BLCA11
261,2601,BLCA,2001,9,Black Canyon of the Gunnison NP,26981,1.06E-09,-0.150377908,Fall,BLCAFall,BLCA09
262,2611,BLCA,2002,7,Black Canyon of the Gunnison NP,32125,1.60E-09,0.005725179,Summer,BLCASummer,BLCA07
263,2621,BLCA,2003,5,Black Canyon of the Gunnison NP,22931,2.61E-09,0.295639749,Spring,BLCASpring,BLCA05
264,2631,BLCA,2004,3,Black Canyon of the Gunnison NP,5450,2.13E-09,0.157052051,Spring,BLCASpring,BLCA03
265,2641,BLCA,2005,1,Black Canyon of the Gunnison NP,2454,9.42E-10,-0.18555876,Winter,BLCAWinter,BLCA01
266,2651,BLCA,2005,11,Black Canyon of the Gunnison NP,3490,7.79E-10,-0.232737001,Fall,BLCAFall,BLCA11
267,2661,BLCA,2006,9,Black Canyon of the Gunnison NP,24219,1.29E-09,-0.084100772,Fall,BLCAFall,BLCA09
268,2671,BLCA,2007,7,Black Canyon of the Gunnison NP,33598,2.19E-09,0.174456871,Summer,BLCASummer,BLCA07
269,2681,BLCA,2008,5,Black Canyon of the Gunnison NP,19572,3.94E-09,0.680667262,Spring,BLCASpring,BLCA05
270,2691,BLCA,2009,3,Black Canyon of the Gunnison NP,4137,2.56E-09,0.282796828,Spring,BLCASpring,BLCA03
271,2701,BLCA,2010,1,Black Canyon of the Gunnison NP,2519,5.56E-10,-0.296925219,Winter,BLCAWinter,BLCA01
272,2711,BLCA,2010,11,Black Canyon of the Gunnison NP,3646,8.15E-10,-0.222275315,Fall,BLCAFall,BLCA11
273,2721,BLCA,2011,9,Black Canyon of the Gunnison NP,26905,1.03E-09,-0.161428679,Fall,BLCAFall,BLCA09
274,2731,BLCA,2012,7,Black Canyon of the Gunnison NP,37371,1.17E-09,-0.12076507,Summer,BLCASummer,BLCA07
275,2741,BLCA,2013,5,Black Canyon of the Gunnison NP,23708,2.52E-09,0.270258415,Spring,BLCASpring,BLCA05
276,2751,BLCA,2014,3,Black Canyon of the Gunnison NP,4302,1.79E-09,0.058221684,Spring,BLCASpring,BLCA03
277,2761,BLCA,2015,1,Black Canyon of the Gunnison NP,4600,9.13E-10,-0.193889331,Winter,BLCAWinter,BLCA01
278,2771,BLCA,2015,11,Black Canyon of the Gunnison NP,5550,1.15E-09,-0.124615588,Fall,BLCAFall,BLCA11
279,2781,BLCA,2016,9,Black Canyon of the Gunnison NP,38169,8.18E-10,-0.221319502,Fall,BLCAFall,BLCA09
280,2791,BLCA,2017,7,Black Canyon of the Gunnison NP,44532,8.14E-10,-0.222564122,Summer,BLCASummer,BLCA07
281,2801,BLCA,2018,5,Black Canyon of the Gunnison NP,48554,3.28E-09,0.490162949,Spring,BLCASpring,BLCA05
282,2811,BRCA,1980,3,Bryce Canyon NP,8788,1.02E-09,-0.162975243,Spring,BRCASpring,BRCA03
283,2821,BRCA,1981,1,Bryce Canyon NP,6760,4.56E-10,-0.325932415,Winter,BRCAWinter,BRCA01
284,2831,BRCA,1981,11,Bryce Canyon NP,8405,7.44E-10,-0.242692057,Fall,BRCAFall,BRCA11
285,2841,BRCA,1982,9,Bryce Canyon NP,58755,1.60E-09,0.005714637,Fall,BRCAFall,BRCA09
286,2851,BRCA,1983,7,Bryce Canyon NP,98045,2.68E-09,0.315912584,Summer,BRCASummer,BRCA07
287,2861,BRCA,1984,5,Bryce Canyon NP,60919,2.80E-09,0.349513038,Spring,BRCASpring,BRCA05
288,2871,BRCA,1985,3,Bryce Canyon NP,8798,2.23E-09,0.18510615,Spring,BRCASpring,BRCA03
289,2881,BRCA,1986,1,Bryce Canyon NP,4009,5.38E-10,-0.302083732,Winter,BRCAWinter,BRCA01
290,2891,BRCA,1986,11,Bryce Canyon NP,10795,8.71E-10,-0.205988815,Fall,BRCAFall,BRCA11
291,2901,BRCA,1987,9,Bryce Canyon NP,91174,1.59E-09,0.001745604,Fall,BRCAFall,BRCA09
292,2911,BRCA,1988,7,Bryce Canyon NP,160175,2.24E-09,0.189797746,Summer,BRCASummer,BRCA07
293,2921,BRCA,1989,5,Bryce Canyon NP,90813,4.03E-09,0.705209536,Spring,BRCASpring,BRCA05
294,2931,BRCA,1990,3,Bryce Canyon NP,19071,1.82E-09,0.068832355,Spring,BRCASpring,BRCA03
295,2941,BRCA,1991,1,Bryce Canyon NP,7115,4.15E-10,-0.337604543,Winter,BRCAWinter,BRCA01
296,2951,BRCA,1991,11,Bryce Canyon NP,18857,6.28E-10,-0.276050579,Fall,BRCAFall,BRCA11
297,2961,BRCA,1992,9,Bryce Canyon NP,131676,1.27E-09,-0.092340654,Fall,BRCAFall,BRCA09
298,2971,BRCA,1993,7,Bryce Canyon NP,216739,3.05E-09,0.422974279,Summer,BRCASummer,BRCA07
299,2981,BRCA,1994,5,Bryce Canyon NP,87482,2.89E-09,0.375723948,Spring,BRCASpring,BRCA05
300,2991,BRCA,1995,3,Bryce Canyon NP,30835,1.10E-09,-0.139021605,Spring,BRCASpring,BRCA03
301,3001,BRCA,1996,1,Bryce Canyon NP,24302,6.55E-10,-0.26836984,Winter,BRCAWinter,BRCA01
302,3011,BRCA,1996,11,Bryce Canyon NP,27213,9.51E-10,-0.182876383,Fall,BRCAFall,BRCA11
303,3021,BRCA,1997,9,Bryce Canyon NP,189280,1.13E-09,-0.13228122,Fall,BRCAFall,BRCA09
304,3031,BRCA,1998,7,Bryce Canyon NP,192913,2.64E-09,0.303708538,Summer,BRCASummer,BRCA07
305,3041,BRCA,1999,5,Bryce Canyon NP,91461,3.83E-09,0.648695201,Spring,BRCASpring,BRCA05
306,3051,BRCA,2000,3,Bryce Canyon NP,33521,2.43E-09,0.243160769,Spring,BRCASpring,BRCA03
307,3061,BRCA,2001,1,Bryce Canyon NP,21183,1.02E-09,-0.163948581,Winter,BRCAWinter,BRCA01
308,3071,BRCA,2001,11,Bryce Canyon NP,33360,1.22E-09,-0.106676984,Fall,BRCAFall,BRCA11
309,3081,BRCA,2002,9,Bryce Canyon NP,130362,1.65E-09,0.019590843,Fall,BRCAFall,BRCA09
310,3091,BRCA,2003,7,Bryce Canyon NP,129448,3.22E-09,0.472173274,Summer,BRCASummer,BRCA07
311,3101,BRCA,2004,5,Bryce Canyon NP,110922,5.27E-09,1.062173787,Spring,BRCASpring,BRCA05
312,3111,BRCA,2005,3,Bryce Canyon NP,38748,2.95E-09,0.394153274,Spring,BRCASpring,BRCA03
313,3121,BRCA,2006,1,Bryce Canyon NP,13772,1.39E-09,-0.056043917,Winter,BRCAWinter,BRCA01
314,3131,BRCA,2006,11,Bryce Canyon NP,32257,1.76E-09,0.050370957,Fall,BRCAFall,BRCA11
315,3141,BRCA,2007,9,Bryce Canyon NP,149393,1.84E-09,0.073838358,Fall,BRCAFall,BRCA09
316,3151,BRCA,2008,7,Bryce Canyon NP,183100,3.52E-09,0.558096097,Summer,BRCASummer,BRCA07
317,3161,BRCA,2009,5,Bryce Canyon NP,129863,3.42E-09,0.528114288,Spring,BRCASpring,BRCA05
318,3171,BRCA,2010,3,Bryce Canyon NP,38460,2.79E-09,0.347342787,Spring,BRCASpring,BRCA03
319,3181,BRCA,2011,1,Bryce Canyon NP,13446,1.53E-09,-0.01706522,Winter,BRCAWinter,BRCA01
320,3191,BRCA,2011,11,Bryce Canyon NP,33402,2.95E-09,0.394348461,Fall,BRCAFall,BRCA11
321,3201,BRCA,2012,9,Bryce Canyon NP,242075,1.32E-09,-0.076529049,Fall,BRCAFall,BRCA09
322,3211,BRCA,2013,7,Bryce Canyon NP,226736,2.29E-09,0.203870293,Summer,BRCASummer,BRCA07
323,3221,BRCA,2014,5,Bryce Canyon NP,157099,3.51E-09,0.555936547,Spring,BRCASpring,BRCA05
324,3231,BRCA,2015,3,Bryce Canyon NP,63170,2.39E-09,0.232590116,Spring,BRCASpring,BRCA03
325,3241,BRCA,2016,1,Bryce Canyon NP,24285,1.28E-09,-0.087221967,Winter,BRCAWinter,BRCA01
326,3251,BRCA,2016,11,Bryce Canyon NP,67714,1.26E-09,-0.094493668,Fall,BRCAFall,BRCA11
327,3261,BRCA,2017,9,Bryce Canyon NP,380586,1.61E-09,0.008060051,Fall,BRCAFall,BRCA09
328,3271,BRCA,2018,7,Bryce Canyon NP,430020,2.38E-09,0.229838405,Summer,BRCASummer,BRCA07
329,3281,CANY,1980,5,Canyonlands NP,8421,2.57E-09,0.283131965,Spring,CANYSpring,CANY05
330,3291,CANY,1981,3,Canyonlands NP,4714,1.75E-09,0.046423327,Spring,CANYSpring,CANY03
331,3301,CANY,1982,1,Canyonlands NP,848,9.80E-10,-0.174703336,Winter,CANYWinter,CANY01
332,3311,CANY,1982,11,Canyonlands NP,2811,1.18E-09,-0.117063857,Fall,CANYFall,CANY11
333,3321,CANY,1983,9,Canyonlands NP,10404,8.62E-10,-0.20873548,Fall,CANYFall,CANY09
334,3331,CANY,1984,7,Canyonlands NP,12056,1.42E-09,-0.046669536,Summer,CANYSummer,CANY07
335,3341,CANY,1985,5,Canyonlands NP,23130,3.64E-09,0.593743386,Spring,CANYSpring,CANY05
336,3351,CANY,1986,3,Canyonlands NP,15928,1.61E-09,0.007305673,Spring,CANYSpring,CANY03
337,3361,CANY,1987,1,Canyonlands NP,1671,8.53E-10,-0.211214083,Winter,CANYWinter,CANY01
338,3371,CANY,1987,11,Canyonlands NP,4930,9.43E-10,-0.185218305,Fall,CANYFall,CANY11
339,3381,CANY,1988,9,Canyonlands NP,31414,1.48E-09,-0.030432153,Fall,CANYFall,CANY09
340,3391,CANY,1989,7,Canyonlands NP,25712,2.33E-09,0.214503104,Summer,CANYSummer,CANY07
341,3401,CANY,1990,5,Canyonlands NP,46770,3.60E-09,0.581305834,Spring,CANYSpring,CANY05
342,3411,CANY,1991,3,Canyonlands NP,20734,2.19E-09,0.1746345,Spring,CANYSpring,CANY03
343,3421,CANY,1992,1,Canyonlands NP,3824,3.61E-10,-0.353286491,Winter,CANYWinter,CANY01
344,3431,CANY,1992,11,Canyonlands NP,15191,5.71E-10,-0.292705121,Fall,CANYFall,CANY11
345,3441,CANY,1993,9,Canyonlands NP,57673,1.20E-09,-0.110114765,Fall,CANYFall,CANY09
346,3451,CANY,1994,7,Canyonlands NP,43987,1.75E-09,0.048286444,Summer,CANYSummer,CANY07
347,3461,CANY,1995,5,Canyonlands NP,69210,2.98E-09,0.402645887,Spring,CANYSpring,CANY05
348,3471,CANY,1996,3,Canyonlands NP,27932,2.02E-09,0.126689288,Spring,CANYSpring,CANY03
349,3481,CANY,1997,1,Canyonlands NP,3983,7.78E-10,-0.232879835,Winter,CANYWinter,CANY01
350,3491,CANY,1997,11,Canyonlands NP,12146,1.04E-09,-0.156931757,Fall,CANYFall,CANY11
351,3501,CANY,1998,9,Canyonlands NP,60990,9.49E-10,-0.1836199,Fall,CANYFall,CANY09
352,3511,CANY,1999,7,Canyonlands NP,55171,1.97E-09,0.110040225,Summer,CANYSummer,CANY07
353,3521,CANY,2000,5,Canyonlands NP,58312,5.28E-09,1.067102286,Spring,CANYSpring,CANY05
354,3531,CANY,2001,3,Canyonlands NP,31114,2.53E-09,0.27230621,Spring,CANYSpring,CANY03
355,3541,CANY,2002,1,Canyonlands NP,4093,1.12E-09,-0.134451728,Winter,CANYWinter,CANY01
356,3551,CANY,2002,11,Canyonlands NP,12747,1.67E-09,0.023289428,Fall,CANYFall,CANY11
357,3561,CANY,2003,9,Canyonlands NP,52597,1.25E-09,-0.097166081,Fall,CANYFall,CANY09
358,3571,CANY,2004,7,Canyonlands NP,31328,1.98E-09,0.114224374,Summer,CANYSummer,CANY07
359,3581,CANY,2005,5,Canyonlands NP,56291,4.02E-09,0.701677462,Spring,CANYSpring,CANY05
360,3591,CANY,2006,3,Canyonlands NP,26198,2.70E-09,0.321994389,Spring,CANYSpring,CANY03
361,3601,CANY,2007,1,Canyonlands NP,3378,2.17E-09,0.167893442,Winter,CANYWinter,CANY01
362,3611,CANY,2007,11,Canyonlands NP,19113,1.08E-09,-0.146269885,Fall,CANYFall,CANY11
363,3621,CANY,2008,9,Canyonlands NP,62861,1.50E-09,-0.023872953,Fall,CANYFall,CANY09
364,3631,CANY,2009,7,Canyonlands NP,44514,1.29E-09,-0.083848041,Summer,CANYSummer,CANY07
365,3641,CANY,2010,5,Canyonlands NP,64530,2.86E-09,0.368601424,Spring,CANYSpring,CANY05
366,3651,CANY,2011,3,Canyonlands NP,27781,3.93E-09,0.676970503,Spring,CANYSpring,CANY03
367,3661,CANY,2012,1,Canyonlands NP,5822,3.08E-09,0.430657757,Winter,CANYWinter,CANY01
368,3671,CANY,2012,11,Canyonlands NP,15482,1.11E-09,-0.138197572,Fall,CANYFall,CANY11
369,3681,CANY,2013,9,Canyonlands NP,64496,1.30E-09,-0.08326498,Fall,CANYFall,CANY09
370,3691,CANY,2014,7,Canyonlands NP,56662,1.50E-09,-0.023885929,Summer,CANYSummer,CANY07
371,3701,CANY,2015,5,Canyonlands NP,91284,3.65E-09,0.595504873,Spring,CANYSpring,CANY05
372,3711,CANY,2016,3,Canyonlands NP,47993,2.38E-09,0.230396475,Spring,CANYSpring,CANY03
373,3721,CANY,2017,1,Canyonlands NP,7434,1.30E-09,-0.081317982,Winter,CANYWinter,CANY01
374,3731,CANY,2017,11,Canyonlands NP,33138,1.37E-09,-0.061319408,Fall,CANYFall,CANY11
375,3741,CANY,2018,9,Canyonlands NP,96447,1.28E-09,-0.087359834,Fall,CANYFall,CANY09
376,3751,CARE,1980,7,Capitol Reef NP,61719,1.70E-09,0.032213458,Summer,CARESummer,CARE07
377,3761,CARE,1981,5,Capitol Reef NP,60189,2.86E-09,0.368761367,Spring,CARESpring,CARE05
378,3771,CARE,1982,3,Capitol Reef NP,8146,1.75E-09,0.048264497,Spring,CARESpring,CARE03
379,3781,CARE,1983,1,Capitol Reef NP,3119,5.24E-10,-0.306174677,Winter,CAREWinter,CARE01
380,3791,CARE,1983,11,Capitol Reef NP,7757,1.24E-09,-0.099100615,Fall,CAREFall,CARE11
381,3801,CARE,1984,9,Capitol Reef NP,27862,1.52E-09,-0.017494522,Fall,CAREFall,CARE09
382,3811,CARE,1985,7,Capitol Reef NP,49074,2.63E-09,0.30134169,Summer,CARESummer,CARE07
383,3821,CARE,1986,5,Capitol Reef NP,47602,2.97E-09,0.400545674,Spring,CARESpring,CARE05
384,3831,CARE,1987,3,Capitol Reef NP,13319,1.76E-09,0.051717785,Spring,CARESpring,CARE03
385,3841,CARE,1988,1,Capitol Reef NP,3363,9.66E-10,-0.178559814,Winter,CAREWinter,CARE01
386,3851,CARE,1988,11,Capitol Reef NP,14319,1.46E-09,-0.034833244,Fall,CAREFall,CARE11
387,3861,CARE,1989,9,Capitol Reef NP,72531,1.75E-09,0.047580895,Fall,CAREFall,CARE09
388,3871,CARE,1990,7,Capitol Reef NP,65649,2.37E-09,0.225855722,Summer,CARESummer,CARE07
389,3881,CARE,1991,5,Capitol Reef NP,86038,4.53E-09,0.849980221,Spring,CARESpring,CARE05
390,3891,CARE,1992,3,Capitol Reef NP,26201,8.35E-10,-0.216554374,Spring,CARESpring,CARE03
391,3901,CARE,1993,1,Capitol Reef NP,4872,4.27E-10,-0.334183079,Winter,CAREWinter,CARE01
392,3911,CARE,1993,11,Capitol Reef NP,14396,1.28E-09,-0.08887926,Fall,CAREFall,CARE11
393,3921,CARE,1994,9,Capitol Reef NP,89958,1.59E-09,0.002120534,Fall,CAREFall,CARE09
394,3931,CARE,1995,7,Capitol Reef NP,87579,2.19E-09,0.175314193,Summer,CARESummer,CARE07
395,3941,CARE,1996,5,Capitol Reef NP,84665,5.01E-09,0.987138877,Spring,CARESpring,CARE05
396,3951,CARE,1997,3,Capitol Reef NP,45192,2.39E-09,0.231459109,Spring,CARESpring,CARE03
397,3961,CARE,1998,1,Capitol Reef NP,11124,5.76E-10,-0.291228901,Winter,CAREWinter,CARE01
398,3971,CARE,1998,11,Capitol Reef NP,25463,8.34E-10,-0.216854316,Fall,CAREFall,CARE11
399,3981,CARE,1999,9,Capitol Reef NP,98160,1.28E-09,-0.089145832,Fall,CAREFall,CARE09
400,3991,CARE,2000,7,Capitol Reef NP,86753,2.87E-09,0.370451021,Summer,CARESummer,CARE07
401,4001,CARE,2001,5,Capitol Reef NP,72417,4.09E-09,0.722052248,Spring,CARESpring,CARE05
402,4011,CARE,2002,3,Capitol Reef NP,30337,2.97E-09,0.398760349,Spring,CARESpring,CARE03
403,4021,CARE,2003,1,Capitol Reef NP,8932,7.58E-10,-0.238540301,Winter,CAREWinter,CARE01
404,4031,CARE,2003,11,Capitol Reef NP,18705,2.26E-09,0.194676904,Fall,CAREFall,CARE11
405,4041,CARE,2004,9,Capitol Reef NP,84771,1.82E-09,0.066929572,Fall,CAREFall,CARE09
406,4051,CARE,2005,7,Capitol Reef NP,74409,3.02E-09,0.414329862,Summer,CARESummer,CARE07
407,4061,CARE,2006,5,Capitol Reef NP,76723,3.71E-09,0.612783391,Spring,CARESpring,CARE05
408,4071,CARE,2007,3,Capitol Reef NP,24592,2.60E-09,0.293126799,Spring,CARESpring,CARE03
409,4081,CARE,2008,1,Capitol Reef NP,7397,1.66E-09,0.021797652,Winter,CAREWinter,CARE01
410,4091,CARE,2008,11,Capitol Reef NP,18060,1.98E-09,0.114069686,Fall,CAREFall,CARE11
411,4101,CARE,2009,9,Capitol Reef NP,95922,1.54E-09,-0.012311979,Fall,CAREFall,CARE09
412,4111,CARE,2010,7,Capitol Reef NP,89045,2.07E-09,0.138905125,Summer,CARESummer,CARE07
413,4121,CARE,2011,5,Capitol Reef NP,88387,4.30E-09,0.784455637,Spring,CARESpring,CARE05
414,4131,CARE,2012,3,Capitol Reef NP,26473,4.38E-09,0.806213264,Spring,CARESpring,CARE03
415,4141,CARE,2013,1,Capitol Reef NP,5915,1.04E-09,-0.15600824,Winter,CAREWinter,CARE01
416,4151,CARE,2013,11,Capitol Reef NP,20600,1.54E-09,-0.013013076,Fall,CAREFall,CARE11
417,4161,CARE,2014,9,Capitol Reef NP,120901,1.33E-09,-0.073686537,Fall,CAREFall,CARE09
418,4171,CARE,2015,7,Capitol Reef NP,129060,2.84E-09,0.362967343,Summer,CARESummer,CARE07
419,4181,CARE,2016,5,Capitol Reef NP,174851,2.96E-09,0.398098278,Spring,CARESpring,CARE05
420,4191,CARE,2017,3,Capitol Reef NP,58636,2.52E-09,0.268452456,Spring,CARESpring,CARE03
421,4201,CARE,2018,1,Capitol Reef NP,15526,1.56E-09,-0.006317803,Winter,CAREWinter,CARE01
422,4211,CARE,2018,11,Capitol Reef NP,42478,1.17E-09,-0.121100751,Fall,CAREFall,CARE11
423,4221,CAVE,1980,9,Carlsbad Caverns NP,35780,1.00E-09,-0.168292609,Fall,CAVEFall,CAVE09
424,4231,CAVE,1981,7,Carlsbad Caverns NP,138448,2.34E-09,0.217848577,Summer,CAVESummer,CAVE07
425,4241,CAVE,1982,5,Carlsbad Caverns NP,72797,3.54E-09,0.56293309,Spring,CAVESpring,CAVE05
426,4251,CAVE,1983,3,Carlsbad Caverns NP,53332,3.07E-09,0.427170091,Spring,CAVESpring,CAVE03
427,4261,CAVE,1984,1,Carlsbad Caverns NP,19331,1.61E-09,0.007538186,Winter,CAVEWinter,CAVE01
428,4271,CAVE,1984,11,Carlsbad Caverns NP,28235,2.08E-09,0.141731232,Fall,CAVEFall,CAVE11
429,4281,CAVE,1985,9,Carlsbad Caverns NP,51486,1.46E-09,-0.036212624,Fall,CAVEFall,CAVE09
430,4291,CAVE,1986,7,Carlsbad Caverns NP,140615,2.50E-09,0.264833106,Summer,CAVESummer,CAVE07
431,4301,CAVE,1987,5,Carlsbad Caverns NP,71014,2.79E-09,0.348522943,Spring,CAVESpring,CAVE05
432,4311,CAVE,1988,3,Carlsbad Caverns NP,55585,3.25E-09,0.479884307,Spring,CAVESpring,CAVE03
433,4321,CAVE,1989,1,Carlsbad Caverns NP,27408,2.06E-09,0.135782328,Winter,CAVEWinter,CAVE01
434,4331,CAVE,1989,11,Carlsbad Caverns NP,33012,2.68E-09,0.315735211,Fall,CAVEFall,CAVE11
435,4341,CAVE,1990,9,Carlsbad Caverns NP,57045,6.97E-10,-0.256336919,Fall,CAVEFall,CAVE09
436,4351,CAVE,1991,7,Carlsbad Caverns NP,127451,1.26E-09,-0.094587353,Summer,CAVESummer,CAVE07
437,4361,CAVE,1992,5,Carlsbad Caverns NP,62823,1.81E-09,0.064267893,Spring,CAVESpring,CAVE05
438,4371,CAVE,1993,3,Carlsbad Caverns NP,54116,2.96E-09,0.395888361,Spring,CAVESpring,CAVE03
439,4381,CAVE,1994,1,Carlsbad Caverns NP,21816,1.85E-09,0.0778914,Winter,CAVEWinter,CAVE01
440,4391,CAVE,1994,11,Carlsbad Caverns NP,38503,2.47E-09,0.255774925,Fall,CAVEFall,CAVE11
441,4401,CAVE,1995,9,Carlsbad Caverns NP,39724,1.46E-09,-0.036056974,Fall,CAVEFall,CAVE09
442,4411,CAVE,1996,7,Carlsbad Caverns NP,99269,1.94E-09,0.10297486,Summer,CAVESummer,CAVE07
443,4421,CAVE,1997,5,Carlsbad Caverns NP,52817,4.66E-09,0.88700061,Spring,CAVESpring,CAVE05
444,4431,CAVE,1998,3,Carlsbad Caverns NP,50346,2.92E-09,0.384362214,Spring,CAVESpring,CAVE03
445,4441,CAVE,1999,1,Carlsbad Caverns NP,19106,2.28E-09,0.19951441,Winter,CAVEWinter,CAVE01
446,4451,CAVE,1999,11,Carlsbad Caverns NP,23134,1.60E-09,0.003168045,Fall,CAVEFall,CAVE11
447,4461,CAVE,2000,9,Carlsbad Caverns NP,31238,1.98E-09,0.112908561,Fall,CAVEFall,CAVE09
448,4471,CAVE,2001,7,Carlsbad Caverns NP,85485,3.19E-09,0.464066742,Summer,CAVESummer,CAVE07
449,4481,CAVE,2002,5,Carlsbad Caverns NP,46021,4.82E-09,0.932167581,Spring,CAVESpring,CAVE05
450,4491,CAVE,2003,3,Carlsbad Caverns NP,46435,3.47E-09,0.54331406,Spring,CAVESpring,CAVE03
451,4501,CAVE,2004,1,Carlsbad Caverns NP,19653,1.84E-09,0.072563428,Winter,CAVEWinter,CAVE01
452,4511,CAVE,2004,11,Carlsbad Caverns NP,18074,1.57E-09,-0.002991937,Fall,CAVEFall,CAVE11
453,4521,CAVE,2005,9,Carlsbad Caverns NP,24415,1.63E-09,0.014402309,Fall,CAVEFall,CAVE09
454,4531,CAVE,2006,7,Carlsbad Caverns NP,71849,3.49E-09,0.548486767,Summer,CAVESummer,CAVE07
455,4541,CAVE,2007,5,Carlsbad Caverns NP,38622,4.13E-09,0.734301727,Spring,CAVESpring,CAVE05
456,4551,CAVE,2008,3,Carlsbad Caverns NP,51488,4.92E-09,0.962008607,Spring,CAVESpring,CAVE03
457,4561,CAVE,2009,1,Carlsbad Caverns NP,18678,2.33E-09,0.214402563,Winter,CAVEWinter,CAVE01
458,4571,CAVE,2009,11,Carlsbad Caverns NP,20582,1.41E-09,-0.049941863,Fall,CAVEFall,CAVE11
459,4581,CAVE,2010,9,Carlsbad Caverns NP,26303,1.66E-09,0.021467674,Fall,CAVEFall,CAVE09
460,4591,CAVE,2011,7,Carlsbad Caverns NP,62255,4.09E-09,0.722482095,Summer,CAVESummer,CAVE07
461,4601,CAVE,2012,5,Carlsbad Caverns NP,35411,3.47E-09,0.545004163,Spring,CAVESpring,CAVE05
462,4611,CAVE,2013,3,Carlsbad Caverns NP,49637,4.30E-09,0.783000387,Spring,CAVESpring,CAVE03
463,4621,CAVE,2014,1,Carlsbad Caverns NP,16251,2.67E-09,0.313457626,Winter,CAVEWinter,CAVE01
464,4631,CAVE,2014,11,Carlsbad Caverns NP,19874,2.44E-09,0.247650066,Fall,CAVEFall,CAVE11
465,4641,CAVE,2015,9,Carlsbad Caverns NP,31630,2.00E-09,0.119088537,Fall,CAVEFall,CAVE09
466,4651,CAVE,2016,7,Carlsbad Caverns NP,89963,3.74E-09,0.622444562,Summer,CAVESummer,CAVE07
467,4661,CAVE,2017,5,Carlsbad Caverns NP,53960,4.41E-09,0.816476655,Spring,CAVESpring,CAVE05
468,4671,CAVE,2018,3,Carlsbad Caverns NP,64669,3.50E-09,0.551216243,Spring,CAVESpring,CAVE03
469,4681,CHIS,1980,1,Channel Islands NP,4418,6.08E-10,-0.282052686,Winter,CHISWinter,CHIS01
470,4691,CHIS,1980,11,Channel Islands NP,4919,1.26E-09,-0.092608796,Fall,CHISFall,CHIS11
471,4701,CHIS,1981,9,Channel Islands NP,10969,1.26E-09,-0.093348916,Fall,CHISFall,CHIS09
472,4711,CHIS,1982,7,Channel Islands NP,25454,1.36E-09,-0.064084256,Summer,CHISSummer,CHIS07
473,4721,CHIS,1983,5,Channel Islands NP,18302,1.21E-09,-0.109561116,Spring,CHISSpring,CHIS05
474,4731,CHIS,1984,3,Channel Islands NP,14608,1.12E-09,-0.133392618,Spring,CHISSpring,CHIS03
475,4741,CHIS,1985,1,Channel Islands NP,12865,8.52E-10,-0.211557534,Winter,CHISWinter,CHIS01
476,4751,CHIS,1985,11,Channel Islands NP,10838,1.28E-09,-0.088893838,Fall,CHISFall,CHIS11
477,4761,CHIS,1986,9,Channel Islands NP,16955,1.13E-09,-0.132208489,Fall,CHISFall,CHIS09
478,4771,CHIS,1987,7,Channel Islands NP,17344,1.07E-09,-0.147877229,Summer,CHISSummer,CHIS07
479,4781,CHIS,1988,5,Channel Islands NP,13900,1.82E-09,0.06819018,Spring,CHISSpring,CHIS05
480,4791,CHIS,1989,3,Channel Islands NP,10289,2.02E-09,0.126257647,Spring,CHISSpring,CHIS03
481,4801,CHIS,1990,1,Channel Islands NP,11640,1.11E-09,-0.138394969,Winter,CHISWinter,CHIS01
482,4811,CHIS,1990,11,Channel Islands NP,13385,1.57E-09,-0.004792802,Fall,CHISFall,CHIS11
483,4821,CHIS,1991,9,Channel Islands NP,16067,4.43E-10,-0.329535514,Fall,CHISFall,CHIS09
484,4831,CHIS,1992,7,Channel Islands NP,18813,3.84E-10,-0.346623002,Summer,CHISSummer,CHIS07
485,4841,CHIS,1993,5,Channel Islands NP,16138,1.19E-09,-0.112856544,Spring,CHISSpring,CHIS05
