"","UnitCode","Year","Month","ParkName","RecreationVisits","Smoke"
"22546","ROMO","2000","11","Rocky Mountain NP",85145,1.20732368547039e-09
"22547","ROMO","2000","12","Rocky Mountain NP",72978,8.70218730408823e-10
"22548","ROMO","2001","01","Rocky Mountain NP",62319,6.86183165843346e-10
"22549","ROMO","2001","02","Rocky Mountain NP",66820,1.29129817949547e-09
"22550","ROMO","2001","03","Rocky Mountain NP",73736,1.99702099301646e-09
"22551","ROMO","2001","04","Rocky Mountain NP",82007,4.55320492420697e-09
"22552","ROMO","2001","05","Rocky Mountain NP",198797,3.05852210225055e-09
"22553","ROMO","2001","06","Rocky Mountain NP",499970,1.88116877630762e-09
"22554","ROMO","2001","07","Rocky Mountain NP",749500,1.1973515512409e-09
"22555","ROMO","2001","08","Rocky Mountain NP",616789,1.34423272513118e-09
"22556","ROMO","2001","09","Rocky Mountain NP",463160,1.05612352196971e-09
"22557","ROMO","2001","10","Rocky Mountain NP",184616,1.21967003163803e-09
"22558","ROMO","2001","11","Rocky Mountain NP",81020,6.17266848745857e-10
"22559","ROMO","2001","12","Rocky Mountain NP",60951,9.59127444133401e-10
"22560","ROMO","2002","01","Rocky Mountain NP",64696,7.56923579370294e-10
"22561","ROMO","2002","02","Rocky Mountain NP",62365,1.23252774653082e-09
"22562","ROMO","2002","03","Rocky Mountain NP",78997,2.01477212691259e-09
"22563","ROMO","2002","04","Rocky Mountain NP",72485,3.5352614169426e-09
"22564","ROMO","2002","05","Rocky Mountain NP",228491,2.4193738124012e-09
"22565","ROMO","2002","06","Rocky Mountain NP",491045,2.7745257202838e-09
"22566","ROMO","2002","07","Rocky Mountain NP",653677,2.35216246480263e-09
"22567","ROMO","2002","08","Rocky Mountain NP",598693,1.61224023020878e-09
"22568","ROMO","2002","09","Rocky Mountain NP",428493,1.00441555073161e-09
"22569","ROMO","2002","10","Rocky Mountain NP",183445,1.24558019454213e-09
"22570","ROMO","2002","11","Rocky Mountain NP",57455,1.17502341190345e-09
"22571","ROMO","2002","12","Rocky Mountain NP",68633,7.99748212099161e-10
"22572","ROMO","2003","01","Rocky Mountain NP",61472,6.45674014254638e-10
"22573","ROMO","2003","02","Rocky Mountain NP",48224,8.67085292455272e-10
"22574","ROMO","2003","03","Rocky Mountain NP",63999,1.97821270475629e-09
"22575","ROMO","2003","04","Rocky Mountain NP",69226,2.60496313408964e-09
"22576","ROMO","2003","05","Rocky Mountain NP",198771,2.23409402089203e-09
"22577","ROMO","2003","06","Rocky Mountain NP",457861,1.70593350556913e-09
"22578","ROMO","2003","07","Rocky Mountain NP",678086,2.11406492311994e-09
"22579","ROMO","2003","08","Rocky Mountain NP",626473,9.38087274526822e-10
"22580","ROMO","2003","09","Rocky Mountain NP",465941,7.18501425023277e-10
"22581","ROMO","2003","10","Rocky Mountain NP",262699,1.05364017510823e-09
"22582","ROMO","2003","11","Rocky Mountain NP",69681,1.66988844974014e-09
"22583","ROMO","2003","12","Rocky Mountain NP",64823,7.56342100061147e-10
"22584","ROMO","2004","01","Rocky Mountain NP",57795,7.15674852713732e-10
"22585","ROMO","2004","02","Rocky Mountain NP",58503,1.02884167851869e-09
"22586","ROMO","2004","03","Rocky Mountain NP",79540,1.87100712700783e-09
"22587","ROMO","2004","04","Rocky Mountain NP",62595,3.46065331946477e-09
"22588","ROMO","2004","05","Rocky Mountain NP",179887,3.14992787409096e-09
"22589","ROMO","2004","06","Rocky Mountain NP",421739,2.12576556357646e-09
"22590","ROMO","2004","07","Rocky Mountain NP",633725,9.35626132125833e-10
"22591","ROMO","2004","08","Rocky Mountain NP",561913,1.03596042855258e-09
"22592","ROMO","2004","09","Rocky Mountain NP",407864,9.96695059818364e-10
"22593","ROMO","2004","10","Rocky Mountain NP",200180,8.06285260779305e-10
"22594","ROMO","2004","11","Rocky Mountain NP",52173,7.89693643810097e-10
"22595","ROMO","2004","12","Rocky Mountain NP",65985,9.84732850817238e-10
"22596","ROMO","2005","01","Rocky Mountain NP",60206,1.02243236099753e-09
"22597","ROMO","2005","02","Rocky Mountain NP",61932,1.12727349677044e-09
"22598","ROMO","2005","03","Rocky Mountain NP",60125,1.84204651532127e-09
"22599","ROMO","2005","04","Rocky Mountain NP",60341,3.40611472360308e-09
"22600","ROMO","2005","05","Rocky Mountain NP",178599,2.49689913189854e-09
"22601","ROMO","2005","06","Rocky Mountain NP",417346,1.55770152332479e-09
"22602","ROMO","2005","07","Rocky Mountain NP",658903,1.34908817450707e-09
"22603","ROMO","2005","08","Rocky Mountain NP",556353,8.76601680133149e-10
"22604","ROMO","2005","09","Rocky Mountain NP",406772,8.74577354981199e-10
"22605","ROMO","2005","10","Rocky Mountain NP",199748,8.48377867956884e-10
"22606","ROMO","2005","11","Rocky Mountain NP",79707,9.11822117810601e-10
"22607","ROMO","2005","12","Rocky Mountain NP",58336,1.13086662256734e-09
"22608","ROMO","2006","01","Rocky Mountain NP",55549,8.84966600001036e-10
"22609","ROMO","2006","02","Rocky Mountain NP",51901,1.40017841765427e-09
"22610","ROMO","2006","03","Rocky Mountain NP",59636,1.93932114811446e-09
"22611","ROMO","2006","04","Rocky Mountain NP",73816,2.2659811804715e-09
"22612","ROMO","2006","05","Rocky Mountain NP",187936,2.19689177960447e-09
"22613","ROMO","2006","06","Rocky Mountain NP",451277,1.82104209489609e-09
"22614","ROMO","2006","07","Rocky Mountain NP",641178,1.46250622723443e-09
"22615","ROMO","2006","08","Rocky Mountain NP",516531,9.28283172552113e-10
"22616","ROMO","2006","09","Rocky Mountain NP",412722,1.84784054724219e-09
"22617","ROMO","2006","10","Rocky Mountain NP",177716,7.75690733867407e-10
"22618","ROMO","2006","11","Rocky Mountain NP",61323,7.45248696087941e-10
"22619","ROMO","2006","12","Rocky Mountain NP",54091,6.66043942221251e-10
"22620","ROMO","2007","01","Rocky Mountain NP",51340,1.06813424771701e-09
"22621","ROMO","2007","02","Rocky Mountain NP",51929,1.12217724002051e-09
"22622","ROMO","2007","03","Rocky Mountain NP",77306,1.78324310873279e-09
"22623","ROMO","2007","04","Rocky Mountain NP",75190,1.90936733091007e-09
"22624","ROMO","2007","05","Rocky Mountain NP",188187,2.58337817804488e-09
"22625","ROMO","2007","06","Rocky Mountain NP",468770,1.86210635799711e-09
"22626","ROMO","2007","07","Rocky Mountain NP",653885,2.86202506138977e-09
"22627","ROMO","2007","08","Rocky Mountain NP",559939,1.06758302198529e-09
"22628","ROMO","2007","09","Rocky Mountain NP",442327,6.9482702924617e-10
"22629","ROMO","2007","10","Rocky Mountain NP",204583,1.00575192618635e-09
"22630","ROMO","2007","11","Rocky Mountain NP",70953,5.14073783541846e-10
"22631","ROMO","2007","12","Rocky Mountain NP",50974,8.58402182668527e-10
"22632","ROMO","2008","01","Rocky Mountain NP",62228,5.3407045452758e-10
"22633","ROMO","2008","02","Rocky Mountain NP",58860,1.03826203190494e-09
"22634","ROMO","2008","03","Rocky Mountain NP",71260,3.29287663802802e-09
"22635","ROMO","2008","04","Rocky Mountain NP",63083,4.34201874455198e-09
"22636","ROMO","2008","05","Rocky Mountain NP",165489,3.40747585703127e-09
"22637","ROMO","2008","06","Rocky Mountain NP",420334,1.50939705179098e-09
"22638","ROMO","2008","07","Rocky Mountain NP",611760,1.5520253970891e-09
"22639","ROMO","2008","08","Rocky Mountain NP",533886,8.76390904291924e-10
"22640","ROMO","2008","09","Rocky Mountain NP",424613,7.42785000173996e-10
"22641","ROMO","2008","10","Rocky Mountain NP",213467,9.13001618751963e-10
"22642","ROMO","2008","11","Rocky Mountain NP",74914,7.41184558172847e-10
"22643","ROMO","2008","12","Rocky Mountain NP",57496,7.91451126858078e-10
"22644","ROMO","2009","01","Rocky Mountain NP",70858,9.73398694981142e-10
"22645","ROMO","2009","02","Rocky Mountain NP",58375,1.58093105273593e-09
"22646","ROMO","2009","03","Rocky Mountain NP",75022,2.06681138870124e-09
"22647","ROMO","2009","04","Rocky Mountain NP",58842,2.34561436940339e-09
"22648","ROMO","2009","05","Rocky Mountain NP",207827,2.47343212578244e-09
"22649","ROMO","2009","06","Rocky Mountain NP",426453,1.97931493417514e-09
"22650","ROMO","2009","07","Rocky Mountain NP",626907,8.66733629312222e-10
"22651","ROMO","2009","08","Rocky Mountain NP",568455,9.19820275502303e-10
"22652","ROMO","2009","09","Rocky Mountain NP",443488,1.06327391335981e-09
"22653","ROMO","2009","10","Rocky Mountain NP",171959,1.10757170102005e-09
"22654","ROMO","2009","11","Rocky Mountain NP",67894,8.66836880053512e-10
"22655","ROMO","2009","12","Rocky Mountain NP",46245,9.76292491294828e-10
"22656","ROMO","2010","01","Rocky Mountain NP",64618,6.13735118282221e-10
"22657","ROMO","2010","02","Rocky Mountain NP",44576,1.52200452241402e-09
"22658","ROMO","2010","03","Rocky Mountain NP",70117,2.39960273873407e-09
"22659","ROMO","2010","04","Rocky Mountain NP",69097,2.88648638324673e-09
"22660","ROMO","2010","05","Rocky Mountain NP",180710,2.14435891265907e-09
"22661","ROMO","2010","06","Rocky Mountain NP",441738,1.43242395722609e-09
"22662","ROMO","2010","07","Rocky Mountain NP",668418,7.08737402099757e-10
"22663","ROMO","2010","08","Rocky Mountain NP",574638,4.7363235555764e-10
"22664","ROMO","2010","09","Rocky Mountain NP",461942,6.41312281057793e-10
"22665","ROMO","2010","10","Rocky Mountain NP",245770,8.01662014549009e-10
"22666","ROMO","2010","11","Rocky Mountain NP",67862,6.50527187673333e-10
"22667","ROMO","2010","12","Rocky Mountain NP",66335,6.98546387400967e-10
"22668","ROMO","2011","01","Rocky Mountain NP",68641,8.61709148480827e-10
"22669","ROMO","2011","02","Rocky Mountain NP",50540,1.08405451282323e-09
"22670","ROMO","2011","03","Rocky Mountain NP",73760,2.35855535102303e-09
"22671","ROMO","2011","04","Rocky Mountain NP",77183,2.70211497621631e-09
"22672","ROMO","2011","05","Rocky Mountain NP",163587,2.40028152909133e-09
"22673","ROMO","2011","06","Rocky Mountain NP",500733,1.60752477995629e-09
"22674","ROMO","2011","07","Rocky Mountain NP",743741,7.68622276936526e-10
"22675","ROMO","2011","08","Rocky Mountain NP",620534,7.02213120984396e-10
"22676","ROMO","2011","09","Rocky Mountain NP",483780,8.8723905999899e-10
"22677","ROMO","2011","10","Rocky Mountain NP",264617,1.34533095774714e-09
"22678","ROMO","2011","11","Rocky Mountain NP",68076,1.74557845955547e-09
"22679","ROMO","2011","12","Rocky Mountain NP",61749,1.02936159596112e-09
"22680","ROMO","2012","01","Rocky Mountain NP",68537,1.27604815602922e-09
"22681","ROMO","2012","02","Rocky Mountain NP",62036,2.06129713298253e-09
"22682","ROMO","2012","03","Rocky Mountain NP",104374,2.53176279940703e-09
"22683","ROMO","2012","04","Rocky Mountain NP",117053,2.28589747131025e-09
"22684","ROMO","2012","05","Rocky Mountain NP",228950,2.33802266436101e-09
"22685","ROMO","2012","06","Rocky Mountain NP",500206,1.75525682877264e-09
"22686","ROMO","2012","07","Rocky Mountain NP",651722,1.03109298876802e-09
"22687","ROMO","2012","08","Rocky Mountain NP",589131,9.94267335130417e-10
"22688","ROMO","2012","09","Rocky Mountain NP",527172,7.61236129687148e-10
"22689","ROMO","2012","10","Rocky Mountain NP",219946,8.4470913597201e-10
"22690","ROMO","2012","11","Rocky Mountain NP",93714,6.333348290255e-10
"22691","ROMO","2012","12","Rocky Mountain NP",66776,9.15547193613975e-10
"22692","ROMO","2013","01","Rocky Mountain NP",78022,4.69067784614197e-10
"22693","ROMO","2013","02","Rocky Mountain NP",68831,1.05645370229723e-09
"22694","ROMO","2013","03","Rocky Mountain NP",89691,1.86695614523558e-09
"22695","ROMO","2013","04","Rocky Mountain NP",90379,2.39609510011007e-09
"22696","ROMO","2013","05","Rocky Mountain NP",239184,2.63797272914701e-09
"22697","ROMO","2013","06","Rocky Mountain NP",602508,1.43050438161652e-09
"22698","ROMO","2013","07","Rocky Mountain NP",712583,6.78988809621472e-10
"22699","ROMO","2013","08","Rocky Mountain NP",621852,5.81035386471029e-10
"22700","ROMO","2013","09","Rocky Mountain NP",253467,4.99294050548826e-10
"22701","ROMO","2013","10","Rocky Mountain NP",66275,8.7134843784753e-10
"22702","ROMO","2013","11","Rocky Mountain NP",86379,7.87837906024436e-10
"22703","ROMO","2013","12","Rocky Mountain NP",81970,6.71576239064109e-10
"22704","ROMO","2014","01","Rocky Mountain NP",77633,7.73599684311677e-10
"22705","ROMO","2014","02","Rocky Mountain NP",76881,1.03676789375839e-09
"22706","ROMO","2014","03","Rocky Mountain NP",99077,1.22767784827005e-09
"22707","ROMO","2014","04","Rocky Mountain NP",97100,1.77151981972656e-09
"22708","ROMO","2014","05","Rocky Mountain NP",220532,2.33581931574633e-09
"22709","ROMO","2014","06","Rocky Mountain NP",538725,1.63618074644489e-09
"22710","ROMO","2014","07","Rocky Mountain NP",693685,9.81979719760773e-10
"22711","ROMO","2014","08","Rocky Mountain NP",616826,5.2901555358531e-10
"22712","ROMO","2014","09","Rocky Mountain NP",537694,5.17075549044677e-10
"22713","ROMO","2014","10","Rocky Mountain NP",305651,3.58699264735307e-10
"22714","ROMO","2014","11","Rocky Mountain NP",90915,7.8491840804773e-10
"22715","ROMO","2014","12","Rocky Mountain NP",80032,5.0011744745504e-10
"22716","ROMO","2015","01","Rocky Mountain NP",98928,7.64837360112125e-10
"22717","ROMO","2015","02","Rocky Mountain NP",85123,8.11545775025735e-10
"22718","ROMO","2015","03","Rocky Mountain NP",134304,1.35397748568522e-09
"22719","ROMO","2015","04","Rocky Mountain NP",116959,2.47019160681816e-09
"22720","ROMO","2015","05","Rocky Mountain NP",259711,2.31895569413609e-09
"22721","ROMO","2015","06","Rocky Mountain NP",608796,1.13661036138524e-09
"22722","ROMO","2015","07","Rocky Mountain NP",858426,1.14368947645715e-09
"22723","ROMO","2015","08","Rocky Mountain NP",765579,8.66887395201132e-10
"22724","ROMO","2015","09","Rocky Mountain NP",644350,7.39393157811463e-10
"22725","ROMO","2015","10","Rocky Mountain NP",371558,5.33961708182318e-10
"22726","ROMO","2015","11","Rocky Mountain NP",118398,9.10439446055733e-10
"22727","ROMO","2015","12","Rocky Mountain NP",93784,7.0943723118333e-10
"22728","ROMO","2016","01","Rocky Mountain NP",115207,5.0894372050081e-10
"22729","ROMO","2016","02","Rocky Mountain NP",105125,1.03547270757787e-09
"22730","ROMO","2016","03","Rocky Mountain NP",135053,1.48606882355296e-09
"22731","ROMO","2016","04","Rocky Mountain NP",129967,1.84704185279827e-09
"22732","ROMO","2016","05","Rocky Mountain NP",285868,1.72770031614533e-09
"22733","ROMO","2016","06","Rocky Mountain NP",700990,1.12584896960755e-09
"22734","ROMO","2016","07","Rocky Mountain NP",912507,8.67678262572724e-10
"22735","ROMO","2016","08","Rocky Mountain NP",772849,7.10223102551311e-10
"22736","ROMO","2016","09","Rocky Mountain NP",711110,5.26757415464374e-10
"22737","ROMO","2016","10","Rocky Mountain NP",398525,6.22209450629185e-10
"22738","ROMO","2016","11","Rocky Mountain NP",158553,4.83292850184114e-10
"22739","ROMO","2016","12","Rocky Mountain NP",91831,1.14176590404469e-09
"22740","ROMO","2017","01","Rocky Mountain NP",95602,6.5790517478348e-10
"22741","ROMO","2017","02","Rocky Mountain NP",98832,1.05387443216642e-09
"22742","ROMO","2017","03","Rocky Mountain NP",145110,1.40681943872067e-09
"22743","ROMO","2017","04","Rocky Mountain NP",158360,2.18549711661353e-09
"22744","ROMO","2017","05","Rocky Mountain NP",263222,2.69363487070962e-09
"22745","ROMO","2017","06","Rocky Mountain NP",741247,1.77778303189768e-09
"22746","ROMO","2017","07","Rocky Mountain NP",885478,1.14805509543459e-09
"22747","ROMO","2017","08","Rocky Mountain NP",782625,9.33006782943835e-10
"22748","ROMO","2017","09","Rocky Mountain NP",681160,1.03002961715504e-09
"22749","ROMO","2017","10","Rocky Mountain NP",332526,1.11139675240679e-09
"22750","ROMO","2017","11","Rocky Mountain NP",140223,1.04308295334476e-09
"22751","ROMO","2017","12","Rocky Mountain NP",112830,8.12600264854524e-10
"22752","ROMO","2018","01","Rocky Mountain NP",111422,1.15188036886593e-09
"22753","ROMO","2018","02","Rocky Mountain NP",84245,1.2226710754959e-09
"22754","ROMO","2018","03","Rocky Mountain NP",156434,1.79957304613509e-09
"22755","ROMO","2018","04","Rocky Mountain NP",151975,2.98834224032873e-09
"22756","ROMO","2018","05","Rocky Mountain NP",305993,3.11175663014751e-09
"22757","ROMO","2018","06","Rocky Mountain NP",720822,2.13082906874718e-09
"22758","ROMO","2018","07","Rocky Mountain NP",931929,1.9074208879033e-09
"22759","ROMO","2018","08","Rocky Mountain NP",798306,1.31845234729866e-09
"22760","ROMO","2018","09","Rocky Mountain NP",784480,8.34942615046685e-10
"22761","ROMO","2018","10","Rocky Mountain NP",312757,1.01756769677053e-09
"22762","ROMO","2018","11","Rocky Mountain NP",125349,8.31994584338247e-10
"22763","ROMO","2018","12","Rocky Mountain NP",106781,6.21824369773094e-10
"22764","SAGU","1980","01","Saguaro NP",54158,1.94260918462419e-09
"22765","SAGU","1980","02","Saguaro NP",59758,2.17884155162551e-09
"22766","SAGU","1980","03","Saguaro NP",107272,3.26818239138049e-09
"22767","SAGU","1980","04","Saguaro NP",64594,4.24144719346486e-09
"22768","SAGU","1980","05","Saguaro NP",57424,5.30903188078469e-09
"22769","SAGU","1980","06","Saguaro NP",38456,4.69576244555014e-09
"22770","SAGU","1980","07","Saguaro NP",36438,2.94684032731141e-09
"22771","SAGU","1980","08","Saguaro NP",38694,2.6526156826634e-09
"22772","SAGU","1980","09","Saguaro NP",35032,1.62456825769652e-09
"22773","SAGU","1980","10","Saguaro NP",40113,3.2336926469867e-09
"22774","SAGU","1980","11","Saguaro NP",40028,2.01544714251156e-09
"22775","SAGU","1980","12","Saguaro NP",39350,2.38446529188252e-09
"22776","SAGU","1981","01","Saguaro NP",48937,2.44866305010305e-09
"22777","SAGU","1981","02","Saguaro NP",54169,1.9648771498737e-09
"22778","SAGU","1981","03","Saguaro NP",57617,3.34457128658983e-09
"22779","SAGU","1981","04","Saguaro NP",54792,4.03588629183105e-09
"22780","SAGU","1981","05","Saguaro NP",35940,5.06637487518447e-09
"22781","SAGU","1981","06","Saguaro NP",25380,4.73011629864573e-09
"22782","SAGU","1981","07","Saguaro NP",26922,2.78203837744684e-09
"22783","SAGU","1981","08","Saguaro NP",25376,1.89787807691744e-09
"22784","SAGU","1981","09","Saguaro NP",26139,1.7578154487552e-09
"22785","SAGU","1981","10","Saguaro NP",40387,2.43828712775951e-09
"22786","SAGU","1981","11","Saguaro NP",36664,2.07862993484298e-09
"22787","SAGU","1981","12","Saguaro NP",38275,1.90042870329421e-09
"22788","SAGU","1982","01","Saguaro NP",61284,3.40341221871654e-09
"22789","SAGU","1982","02","Saguaro NP",65354,2.2880952688098e-09
"22790","SAGU","1982","03","Saguaro NP",75288,2.55714116548234e-09
"22791","SAGU","1982","04","Saguaro NP",66487,5.16940579231573e-09
"22792","SAGU","1982","05","Saguaro NP",53636,5.46676925949896e-09
"22793","SAGU","1982","06","Saguaro NP",33627,5.72239011731313e-09
"22794","SAGU","1982","07","Saguaro NP",34859,3.05096992114784e-09
"22795","SAGU","1982","08","Saguaro NP",30639,1.47332179789572e-09
"22796","SAGU","1982","09","Saguaro NP",27691,2.20425522279299e-09
"22797","SAGU","1982","10","Saguaro NP",38687,2.2585784353879e-09
"22798","SAGU","1982","11","Saguaro NP",38731,3.12144576852802e-09
"22799","SAGU","1982","12","Saguaro NP",40524,3.18424064893463e-09
"22800","SAGU","1983","01","Saguaro NP",60487,1.80146608741438e-09
"22801","SAGU","1983","02","Saguaro NP",70577,1.28654098485725e-09
"22802","SAGU","1983","03","Saguaro NP",95435,2.97602054111223e-09
"22803","SAGU","1983","04","Saguaro NP",77953,3.87616561070558e-09
"22804","SAGU","1983","05","Saguaro NP",54243,4.12379685954534e-09
"22805","SAGU","1983","06","Saguaro NP",38575,4.07562605886369e-09
"22806","SAGU","1983","07","Saguaro NP",33404,2.30137642276418e-09
"22807","SAGU","1983","08","Saguaro NP",29793,9.91531079463925e-10
"22808","SAGU","1983","09","Saguaro NP",32000,1.31074584519553e-09
"22809","SAGU","1983","10","Saguaro NP",40762,7.88814347174593e-10
"22810","SAGU","1983","11","Saguaro NP",44856,2.40415887198253e-09
"22811","SAGU","1983","12","Saguaro NP",56603,2.04193528752228e-09
"22812","SAGU","1984","01","Saguaro NP",92268,9.6171393071387e-10
"22813","SAGU","1984","02","Saguaro NP",98169,2.37802066926918e-09
"22814","SAGU","1984","03","Saguaro NP",80172,3.82682907584808e-09
"22815","SAGU","1984","04","Saguaro NP",73408,6.58586918333981e-09
"22816","SAGU","1984","05","Saguaro NP",56770,4.73449368598722e-09
"22817","SAGU","1984","06","Saguaro NP",43736,3.45629613818232e-09
"22818","SAGU","1984","07","Saguaro NP",36896,1.41491007799033e-09
"22819","SAGU","1984","08","Saguaro NP",33813,1.02333508333885e-09
"22820","SAGU","1984","09","Saguaro NP",32407,1.86688930980949e-09
"22821","SAGU","1984","10","Saguaro NP",45917,3.01128255664196e-09
"22822","SAGU","1984","11","Saguaro NP",49618,2.57090659872006e-09
"22823","SAGU","1984","12","Saguaro NP",56118,3.26762794600199e-09
"22824","SAGU","1985","01","Saguaro NP",86287,1.27232557822765e-09
"22825","SAGU","1985","02","Saguaro NP",86936,1.54715984468368e-09
"22826","SAGU","1985","03","Saguaro NP",84924,4.68488048355198e-09
"22827","SAGU","1985","04","Saguaro NP",66091,4.95685537060808e-09
"22828","SAGU","1985","05","Saguaro NP",64355,5.36168043296925e-09
"22829","SAGU","1985","06","Saguaro NP",38620,6.08749806119135e-09
"22830","SAGU","1985","07","Saguaro NP",27187,4.12453848852579e-09
"22831","SAGU","1985","08","Saguaro NP",28149,2.21753571061356e-09
"22832","SAGU","1985","09","Saguaro NP",33299,2.49411447050818e-09
"22833","SAGU","1985","10","Saguaro NP",38822,1.85298332233685e-09
"22834","SAGU","1985","11","Saguaro NP",38763,2.64077937295326e-09
"22835","SAGU","1985","12","Saguaro NP",43278,1.96506899641236e-09
"22836","SAGU","1986","01","Saguaro NP",64910,2.18826090581103e-09
"22837","SAGU","1986","02","Saguaro NP",53494,2.11700035279705e-09
"22838","SAGU","1986","03","Saguaro NP",70949,3.56373042187386e-09
"22839","SAGU","1986","04","Saguaro NP",48213,4.75801975596823e-09
"22840","SAGU","1986","05","Saguaro NP",44948,5.66459235074035e-09
"22841","SAGU","1986","06","Saguaro NP",29284,4.25652491031769e-09
"22842","SAGU","1986","07","Saguaro NP",39198,2.4101265427845e-09
"22843","SAGU","1986","08","Saguaro NP",50479,2.17197193563834e-09
"22844","SAGU","1986","09","Saguaro NP",41458,2.89224955096756e-09
"22845","SAGU","1986","10","Saguaro NP",53286,2.05358396954125e-09
"22846","SAGU","1986","11","Saguaro NP",57184,2.94437052517083e-09
"22847","SAGU","1986","12","Saguaro NP",60248,1.23857757383661e-09
"22848","SAGU","1987","01","Saguaro NP",75648,2.47923814811202e-09
"22849","SAGU","1987","02","Saguaro NP",80256,2.73956390905994e-09
"22850","SAGU","1987","03","Saguaro NP",90033,4.12175582553687e-09
"22851","SAGU","1987","04","Saguaro NP",78388,3.53317974877143e-09
"22852","SAGU","1987","05","Saguaro NP",59836,4.49100800992142e-09
"22853","SAGU","1987","06","Saguaro NP",40471,4.08975697752112e-09
"22854","SAGU","1987","07","Saguaro NP",36923,2.70566014037854e-09
"22855","SAGU","1987","08","Saguaro NP",44140,1.38325206844314e-09
"22856","SAGU","1987","09","Saguaro NP",37577,2.14447326563061e-09
"22857","SAGU","1987","10","Saguaro NP",46910,1.82411263871529e-09
"22858","SAGU","1987","11","Saguaro NP",51078,2.23913176888857e-09
"22859","SAGU","1987","12","Saguaro NP",48673,3.19571924478623e-09
"22860","SAGU","1988","01","Saguaro NP",72575,2.07595163281837e-09
"22861","SAGU","1988","02","Saguaro NP",70296,2.35346497845512e-09
"22862","SAGU","1988","03","Saguaro NP",69634,2.97266988802392e-09
"22863","SAGU","1988","04","Saguaro NP",78933,4.18113366151829e-09
"22864","SAGU","1988","05","Saguaro NP",59003,6.2874923045797e-09
"22865","SAGU","1988","06","Saguaro NP",36330,3.859719210908e-09
"22866","SAGU","1988","07","Saguaro NP",41708,3.18041326607954e-09
"22867","SAGU","1988","08","Saguaro NP",70971,1.41513656348735e-09
"22868","SAGU","1988","09","Saguaro NP",42978,1.89344850909379e-09
"22869","SAGU","1988","10","Saguaro NP",37296,1.26013355306043e-09
"22870","SAGU","1988","11","Saguaro NP",45399,3.06980241226995e-09
"22871","SAGU","1988","12","Saguaro NP",50274,3.06485947731971e-09
"22872","SAGU","1989","01","Saguaro NP",84068,2.28291630044453e-09
"22873","SAGU","1989","02","Saguaro NP",69581,2.71579470023653e-09
"22874","SAGU","1989","03","Saguaro NP",87465,4.08487199621277e-09
"22875","SAGU","1989","04","Saguaro NP",102396,5.09198816445178e-09
"22876","SAGU","1989","05","Saguaro NP",51365,7.30155713668523e-09
"22877","SAGU","1989","06","Saguaro NP",36262,5.95354521237823e-09
"22878","SAGU","1989","07","Saguaro NP",39903,3.83914677826169e-09
"22879","SAGU","1989","08","Saguaro NP",35391,2.03638461648836e-09
"22880","SAGU","1989","09","Saguaro NP",40106,2.62821631125121e-09
"22881","SAGU","1989","10","Saguaro NP",44738,2.56797116904295e-09
"22882","SAGU","1989","11","Saguaro NP",57426,2.87925727704419e-09
"22883","SAGU","1989","12","Saguaro NP",57490,2.2827393308944e-09
"22884","SAGU","1990","01","Saguaro NP",65452,1.80944303984631e-09
"22885","SAGU","1990","02","Saguaro NP",85914,3.89228693720156e-09
"22886","SAGU","1990","03","Saguaro NP",90388,3.81194098508786e-09
"22887","SAGU","1990","04","Saguaro NP",87985,4.56073223631392e-09
"22888","SAGU","1990","05","Saguaro NP",59199,6.55608500821359e-09
"22889","SAGU","1990","06","Saguaro NP",34902,4.96936669591719e-09
"22890","SAGU","1990","07","Saguaro NP",45691,2.58370480565873e-09
"22891","SAGU","1990","08","Saguaro NP",53122,1.69599356780736e-09
"22892","SAGU","1990","09","Saguaro NP",35478,1.3002396936912e-09
"22893","SAGU","1990","10","Saguaro NP",37966,1.94697347133399e-09
"22894","SAGU","1990","11","Saguaro NP",54424,4.25750412702541e-09
"22895","SAGU","1990","12","Saguaro NP",51807,2.82518031191614e-09
"22896","SAGU","1991","01","Saguaro NP",48052,1.04785347065928e-09
"22897","SAGU","1991","02","Saguaro NP",67966,2.11777706482508e-09
"22898","SAGU","1991","03","Saguaro NP",99603,3.18964366030627e-09
"22899","SAGU","1991","04","Saguaro NP",68840,6.10119155197708e-09
"22900","SAGU","1991","05","Saguaro NP",63826,6.24496454548762e-09
"22901","SAGU","1991","06","Saguaro NP",38788,5.46148548608016e-09
"22902","SAGU","1991","07","Saguaro NP",62608,2.93933766215559e-09
"22903","SAGU","1991","08","Saguaro NP",43825,2.26538277026123e-09
"22904","SAGU","1991","09","Saguaro NP",39342,1.69913672021238e-09
"22905","SAGU","1991","10","Saguaro NP",55292,2.07544825769901e-09
"22906","SAGU","1991","11","Saguaro NP",43082,2.89848456347386e-09
"22907","SAGU","1991","12","Saguaro NP",47810,3.11373571371121e-09
"22908","SAGU","1992","01","Saguaro NP",66721,1.41038092316137e-09
"22909","SAGU","1992","02","Saguaro NP",88200,5.78398329231788e-10
"22910","SAGU","1992","03","Saguaro NP",92594,1.28032384694166e-09
"22911","SAGU","1992","04","Saguaro NP",175295,1.72587877322883e-09
"22912","SAGU","1992","05","Saguaro NP",62873,1.77275349955153e-09
"22913","SAGU","1992","06","Saguaro NP",38724,4.03307698348954e-09
"22914","SAGU","1992","07","Saguaro NP",39260,2.31189445365487e-09
